danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.173,0.938,6,-4.642,1,0.0807,0.000216,0.00244,0.271,0.176,118.064,audio_features,4JynkH6Oa9cJ0zUTzYA2UP,spotify:track:4JynkH6Oa9cJ0zUTzYA2UP,https://api.spotify.com/v1/tracks/4JynkH6Oa9cJ0zUTzYA2UP,https://api.spotify.com/v1/audio-analysis/4JynkH6Oa9cJ0zUTzYA2UP,265440,4
0.595,0.803,5,-4.293,1,0.0533,0.00126,0.369,0.096,0.375,132.125,audio_features,6DE9xk9eobfBux7yMLSfHW,spotify:track:6DE9xk9eobfBux7yMLSfHW,https://api.spotify.com/v1/tracks/6DE9xk9eobfBux7yMLSfHW,https://api.spotify.com/v1/audio-analysis/6DE9xk9eobfBux7yMLSfHW,312333,4
0.236,0.994,1,-5.058,0,0.19,0.00733,0.00027,0.417,0.155,163.824,audio_features,4RR6vsPzxuZvyrSetHAPw2,spotify:track:4RR6vsPzxuZvyrSetHAPw2,https://api.spotify.com/v1/tracks/4RR6vsPzxuZvyrSetHAPw2,https://api.spotify.com/v1/audio-analysis/4RR6vsPzxuZvyrSetHAPw2,161119,4
0.287,0.88,10,-5.751,0,0.0721,0.00111,0.0206,0.0979,0.0888,176.015,audio_features,2QLSij9bWQXjnI4fAYXRDC,spotify:track:2QLSij9bWQXjnI4fAYXRDC,https://api.spotify.com/v1/tracks/2QLSij9bWQXjnI4fAYXRDC,https://api.spotify.com/v1/audio-analysis/2QLSij9bWQXjnI4fAYXRDC,317667,4
0.358,0.905,5,-5.827,1,0.0581,0.000422,0.745,0.203,0.25,168.31,audio_features,7mqAe4XNxQAOsA2eMfiIPA,spotify:track:7mqAe4XNxQAOsA2eMfiIPA,https://api.spotify.com/v1/tracks/7mqAe4XNxQAOsA2eMfiIPA,https://api.spotify.com/v1/audio-analysis/7mqAe4XNxQAOsA2eMfiIPA,223227,4
0.344,0.911,10,-5.997,1,0.054,5.05e-05,0.00166,0.0642,0.51,135.213,audio_features,3CtKSQyQPdzA2u7n9tjJw2,spotify:track:3CtKSQyQPdzA2u7n9tjJw2,https://api.spotify.com/v1/tracks/3CtKSQyQPdzA2u7n9tjJw2,https://api.spotify.com/v1/audio-analysis/3CtKSQyQPdzA2u7n9tjJw2,320333,4
0.192,0.948,0,-6.933,1,0.0887,1.22e-06,0.655,0.17,0.258,115.247,audio_features,7yxXkLZ7zlZTAn8id61zbc,spotify:track:7yxXkLZ7zlZTAn8id61zbc,https://api.spotify.com/v1/tracks/7yxXkLZ7zlZTAn8id61zbc,https://api.spotify.com/v1/audio-analysis/7yxXkLZ7zlZTAn8id61zbc,395440,4
0.346,0.941,5,-6.379,1,0.0334,0.0187,0.215,0.277,0.746,145.569,audio_features,2QlV7lVm8Tdwe9TASXMDok,spotify:track:2QlV7lVm8Tdwe9TASXMDok,https://api.spotify.com/v1/tracks/2QlV7lVm8Tdwe9TASXMDok,https://api.spotify.com/v1/audio-analysis/2QlV7lVm8Tdwe9TASXMDok,277813,4
0.387,0.95,6,-4.637,0,0.0851,0.000469,0.0,0.045,0.219,141.963,audio_features,4cpyKcVe5k6T98jtCC5Nok,spotify:track:4cpyKcVe5k6T98jtCC5Nok,https://api.spotify.com/v1/tracks/4cpyKcVe5k6T98jtCC5Nok,https://api.spotify.com/v1/audio-analysis/4cpyKcVe5k6T98jtCC5Nok,304213,4
0.556,0.924,7,-9.958,1,0.093,0.00102,0.0237,0.104,0.0577,104.996,audio_features,6UVslL47x7vEZROuMr17w1,spotify:track:6UVslL47x7vEZROuMr17w1,https://api.spotify.com/v1/tracks/6UVslL47x7vEZROuMr17w1,https://api.spotify.com/v1/audio-analysis/6UVslL47x7vEZROuMr17w1,372107,4
0.411,0.933,11,-4.929,1,0.0736,0.00296,0.00095,0.0449,0.485,151.919,audio_features,1tYe9ivLBfe9L7p4tnniVj,spotify:track:1tYe9ivLBfe9L7p4tnniVj,https://api.spotify.com/v1/tracks/1tYe9ivLBfe9L7p4tnniVj,https://api.spotify.com/v1/audio-analysis/1tYe9ivLBfe9L7p4tnniVj,328107,4
0.521,0.874,11,-5.027,0,0.0611,0.00209,0.0,0.0904,0.41,131.979,audio_features,3aO8SF6z2kdg8Mraz9rJHI,spotify:track:3aO8SF6z2kdg8Mraz9rJHI,https://api.spotify.com/v1/tracks/3aO8SF6z2kdg8Mraz9rJHI,https://api.spotify.com/v1/audio-analysis/3aO8SF6z2kdg8Mraz9rJHI,269333,4
0.712,0.733,1,-9.122,1,0.0461,0.148,0.815,0.309,0.708,120.995,audio_features,626L1XPN18MfHjSMpNPQDS,spotify:track:626L1XPN18MfHjSMpNPQDS,https://api.spotify.com/v1/tracks/626L1XPN18MfHjSMpNPQDS,https://api.spotify.com/v1/audio-analysis/626L1XPN18MfHjSMpNPQDS,145600,4
0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,audio_features,0Puj4YlTm6xNzDDADXHMI9,spotify:track:0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9,https://api.spotify.com/v1/audio-analysis/0Puj4YlTm6xNzDDADXHMI9,178440,4
0.402,0.73,6,-9.327,1,0.0455,0.000312,0.323,0.103,0.296,104.527,audio_features,0Yfpc5zHc9pElVCQ1bPlF4,spotify:track:0Yfpc5zHc9pElVCQ1bPlF4,https://api.spotify.com/v1/tracks/0Yfpc5zHc9pElVCQ1bPlF4,https://api.spotify.com/v1/audio-analysis/0Yfpc5zHc9pElVCQ1bPlF4,393706,4
0.477,0.996,10,-4.358,0,0.0773,0.00022,0.0672,0.271,0.0883,109.882,audio_features,13wcFlh4YHlCT0W7FRxWki,spotify:track:13wcFlh4YHlCT0W7FRxWki,https://api.spotify.com/v1/tracks/13wcFlh4YHlCT0W7FRxWki,https://api.spotify.com/v1/audio-analysis/13wcFlh4YHlCT0W7FRxWki,122560,4
0.0918,0.962,6,-4.035,0,0.223,1.78e-05,0.877,0.683,0.136,175.098,audio_features,0AMTYBFWV4KJXD1FC1OP8I,spotify:track:0AMTYBFWV4KJXD1FC1OP8I,https://api.spotify.com/v1/tracks/0AMTYBFWV4KJXD1FC1OP8I,https://api.spotify.com/v1/audio-analysis/0AMTYBFWV4KJXD1FC1OP8I,194507,3
0.387,0.988,11,-6.257,0,0.0666,0.00299,0.000589,0.0541,0.273,91.843,audio_features,1vTUW5hxptfEp83z1Pl1O2,spotify:track:1vTUW5hxptfEp83z1Pl1O2,https://api.spotify.com/v1/tracks/1vTUW5hxptfEp83z1Pl1O2,https://api.spotify.com/v1/audio-analysis/1vTUW5hxptfEp83z1Pl1O2,295467,4
0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4
0.533,0.866,4,-6.367,1,0.0499,0.001,0.000446,0.524,0.395,128.489,audio_features,0cli6LmLOFcYqx0JrqAe0k,spotify:track:0cli6LmLOFcYqx0JrqAe0k,https://api.spotify.com/v1/tracks/0cli6LmLOFcYqx0JrqAe0k,https://api.spotify.com/v1/audio-analysis/0cli6LmLOFcYqx0JrqAe0k,254227,4
0.65,0.678,2,-6.768,1,0.0304,0.000683,0.000671,0.068,0.682,107.548,audio_features,04zllSy1QxiamFFwB4KET8,spotify:track:04zllSy1QxiamFFwB4KET8,https://api.spotify.com/v1/tracks/04zllSy1QxiamFFwB4KET8,https://api.spotify.com/v1/audio-analysis/04zllSy1QxiamFFwB4KET8,312920,4
0.493,0.808,5,-3.365,0,0.0362,0.000235,0.0,0.0983,0.38,117.971,audio_features,6Wx88Mv6b9ofjKMKkdwOJd,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/tracks/6Wx88Mv6b9ofjKMKkdwOJd,https://api.spotify.com/v1/audio-analysis/6Wx88Mv6b9ofjKMKkdwOJd,268613,4
0.527,0.82,6,-5.855,1,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,audio_features,3dw0A0cbqT6Oy2V8KfGwIT,spotify:track:3dw0A0cbqT6Oy2V8KfGwIT,https://api.spotify.com/v1/tracks/3dw0A0cbqT6Oy2V8KfGwIT,https://api.spotify.com/v1/audio-analysis/3dw0A0cbqT6Oy2V8KfGwIT,193000,4
0.65,0.914,9,-4.672,1,0.0716,0.000642,1.23e-06,0.0251,0.586,99.107,audio_features,7jcBXxfRIdy72t797GJDcV,spotify:track:7jcBXxfRIdy72t797GJDcV,https://api.spotify.com/v1/tracks/7jcBXxfRIdy72t797GJDcV,https://api.spotify.com/v1/audio-analysis/7jcBXxfRIdy72t797GJDcV,218973,4
0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,audio_features,2D52zjCyqEIQa221lhw6uk,spotify:track:2D52zjCyqEIQa221lhw6uk,https://api.spotify.com/v1/tracks/2D52zjCyqEIQa221lhw6uk,https://api.spotify.com/v1/audio-analysis/2D52zjCyqEIQa221lhw6uk,326983,4
0.485,0.989,11,-2.957,1,0.079,0.000449,2.3e-05,0.282,0.447,98.968,audio_features,7dlIzJhBDMWHGDRaUAHxax,spotify:track:7dlIzJhBDMWHGDRaUAHxax,https://api.spotify.com/v1/tracks/7dlIzJhBDMWHGDRaUAHxax,https://api.spotify.com/v1/audio-analysis/7dlIzJhBDMWHGDRaUAHxax,221200,4
0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,audio_features,2yXyz4NLTZx9CLdXfLTp5E,spotify:track:2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/tracks/2yXyz4NLTZx9CLdXfLTp5E,https://api.spotify.com/v1/audio-analysis/2yXyz4NLTZx9CLdXfLTp5E,216733,4
0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,audio_features,3BmjRmFTESgWZLPSVGp8aG,spotify:track:3BmjRmFTESgWZLPSVGp8aG,https://api.spotify.com/v1/tracks/3BmjRmFTESgWZLPSVGp8aG,https://api.spotify.com/v1/audio-analysis/3BmjRmFTESgWZLPSVGp8aG,175373,4
0.393,0.936,0,-3.39,1,0.0366,0.0273,0.000322,0.329,0.554,161.904,audio_features,61N3CssJfDd8d4JJlGtqGL,spotify:track:61N3CssJfDd8d4JJlGtqGL,https://api.spotify.com/v1/tracks/61N3CssJfDd8d4JJlGtqGL,https://api.spotify.com/v1/audio-analysis/61N3CssJfDd8d4JJlGtqGL,218347,4
0.618,0.995,2,-2.771,0,0.0875,0.00268,0.00179,0.0486,0.19,126.83,audio_features,1LltB0TMQyqO8obmEaTSyL,spotify:track:1LltB0TMQyqO8obmEaTSyL,https://api.spotify.com/v1/tracks/1LltB0TMQyqO8obmEaTSyL,https://api.spotify.com/v1/audio-analysis/1LltB0TMQyqO8obmEaTSyL,183693,4
0.309,0.977,8,-1.952,1,0.074,6.94e-05,0.0,0.0955,0.36,95.127,audio_features,4iVPjXyOfqZq5Yr5dRY6vW,spotify:track:4iVPjXyOfqZq5Yr5dRY6vW,https://api.spotify.com/v1/tracks/4iVPjXyOfqZq5Yr5dRY6vW,https://api.spotify.com/v1/audio-analysis/4iVPjXyOfqZq5Yr5dRY6vW,185840,4
0.44,0.939,3,-5.075,1,0.076,0.000863,0.0581,0.642,0.183,91.387,audio_features,46axJ2qR1R650i0sCNoDXK,spotify:track:46axJ2qR1R650i0sCNoDXK,https://api.spotify.com/v1/tracks/46axJ2qR1R650i0sCNoDXK,https://api.spotify.com/v1/audio-analysis/46axJ2qR1R650i0sCNoDXK,218333,4
0.297,0.807,9,-8.044,0,0.0809,0.002,0.0105,0.0627,0.14,93.943,audio_features,4mxSqu3ILDLZlwFxivlidz,spotify:track:4mxSqu3ILDLZlwFxivlidz,https://api.spotify.com/v1/tracks/4mxSqu3ILDLZlwFxivlidz,https://api.spotify.com/v1/audio-analysis/4mxSqu3ILDLZlwFxivlidz,345893,4
0.416,0.927,2,-3.257,1,0.0844,3.29e-05,0.00872,0.0782,0.339,125.758,audio_features,6nmsnhkJYvyYu8TheUa0Xf,spotify:track:6nmsnhkJYvyYu8TheUa0Xf,https://api.spotify.com/v1/tracks/6nmsnhkJYvyYu8TheUa0Xf,https://api.spotify.com/v1/audio-analysis/6nmsnhkJYvyYu8TheUa0Xf,259693,4
0.239,0.964,4,-7.452,0,0.0709,3.15e-05,0.272,0.297,0.53,157.387,audio_features,2iWfqSC03Hhcq0HPxRYe09,spotify:track:2iWfqSC03Hhcq0HPxRYe09,https://api.spotify.com/v1/tracks/2iWfqSC03Hhcq0HPxRYe09,https://api.spotify.com/v1/audio-analysis/2iWfqSC03Hhcq0HPxRYe09,237027,4
0.401,0.995,6,-2.831,0,0.118,3.68e-05,0.00128,0.176,0.112,116.444,audio_features,12jKlb0EwgmLi2DA2yEGoQ,spotify:track:12jKlb0EwgmLi2DA2yEGoQ,https://api.spotify.com/v1/tracks/12jKlb0EwgmLi2DA2yEGoQ,https://api.spotify.com/v1/audio-analysis/12jKlb0EwgmLi2DA2yEGoQ,328200,3
0.524,0.973,2,-3.642,1,0.09,0.00413,0.00623,0.242,0.532,125.691,audio_features,5t8sFMJ2aQaHqLnrAd4Q40,spotify:track:5t8sFMJ2aQaHqLnrAd4Q40,https://api.spotify.com/v1/tracks/5t8sFMJ2aQaHqLnrAd4Q40,https://api.spotify.com/v1/audio-analysis/5t8sFMJ2aQaHqLnrAd4Q40,295773,4
0.452,0.574,0,-12.452,0,0.0674,0.0191,0.000111,0.112,0.229,142.076,audio_features,72YRB6ar59nBsNdnn0cVdD,spotify:track:72YRB6ar59nBsNdnn0cVdD,https://api.spotify.com/v1/tracks/72YRB6ar59nBsNdnn0cVdD,https://api.spotify.com/v1/audio-analysis/72YRB6ar59nBsNdnn0cVdD,428291,4
0.467,0.992,11,-3.218,0,0.175,7.8e-05,0.00175,0.41,0.317,115.209,audio_features,11SQnfm9cxgIjRREQWgbsP,spotify:track:11SQnfm9cxgIjRREQWgbsP,https://api.spotify.com/v1/tracks/11SQnfm9cxgIjRREQWgbsP,https://api.spotify.com/v1/audio-analysis/11SQnfm9cxgIjRREQWgbsP,254107,4
0.446,0.906,1,-3.865,1,0.115,0.000267,0.00118,0.231,0.729,188.075,audio_features,5N079fUtdMEVUfwKFarffx,spotify:track:5N079fUtdMEVUfwKFarffx,https://api.spotify.com/v1/tracks/5N079fUtdMEVUfwKFarffx,https://api.spotify.com/v1/audio-analysis/5N079fUtdMEVUfwKFarffx,323637,4
0.447,0.81,6,-7.323,0,0.0671,0.000138,7.95e-06,0.411,0.503,131.892,audio_features,0zCbAeEblkbS3HENR3uMUh,spotify:track:0zCbAeEblkbS3HENR3uMUh,https://api.spotify.com/v1/tracks/0zCbAeEblkbS3HENR3uMUh,https://api.spotify.com/v1/audio-analysis/0zCbAeEblkbS3HENR3uMUh,209091,4
0.508,0.963,10,-4.766,0,0.0638,5.68e-05,0.358,0.111,0.671,133.998,audio_features,7HIU4OzVA3YYBeNucPIOa8,spotify:track:7HIU4OzVA3YYBeNucPIOa8,https://api.spotify.com/v1/tracks/7HIU4OzVA3YYBeNucPIOa8,https://api.spotify.com/v1/audio-analysis/7HIU4OzVA3YYBeNucPIOa8,461027,4
0.605,0.961,1,-6.281,1,0.0467,0.0165,0.0293,0.124,0.701,105.983,audio_features,1shwSKFkyMdiBr8LXzSf6a,spotify:track:1shwSKFkyMdiBr8LXzSf6a,https://api.spotify.com/v1/tracks/1shwSKFkyMdiBr8LXzSf6a,https://api.spotify.com/v1/audio-analysis/1shwSKFkyMdiBr8LXzSf6a,159977,4
0.534,0.959,1,-2.518,1,0.0462,0.000205,0.000127,0.121,0.597,130.011,audio_features,0K6o9bqUKhiF5ymly0NAzw,spotify:track:0K6o9bqUKhiF5ymly0NAzw,https://api.spotify.com/v1/tracks/0K6o9bqUKhiF5ymly0NAzw,https://api.spotify.com/v1/audio-analysis/0K6o9bqUKhiF5ymly0NAzw,277904,4
0.517,0.866,7,-6.537,1,0.0366,0.00143,0.83,0.135,0.474,160.036,audio_features,5rCN0WXnyiZJng1P8XrQbX,spotify:track:5rCN0WXnyiZJng1P8XrQbX,https://api.spotify.com/v1/tracks/5rCN0WXnyiZJng1P8XrQbX,https://api.spotify.com/v1/audio-analysis/5rCN0WXnyiZJng1P8XrQbX,165120,4
0.576,0.849,9,-4.277,0,0.0413,0.0666,1.76e-05,0.345,0.168,90.017,audio_features,4ONiZNY4Kbm3kJC4JY42G3,spotify:track:4ONiZNY4Kbm3kJC4JY42G3,https://api.spotify.com/v1/tracks/4ONiZNY4Kbm3kJC4JY42G3,https://api.spotify.com/v1/audio-analysis/4ONiZNY4Kbm3kJC4JY42G3,366751,4
0.58,0.998,1,-2.765,1,0.209,0.000401,2.42e-06,0.254,0.0968,95.046,audio_features,00AxXSPBavEKf4hwgX6ZMo,spotify:track:00AxXSPBavEKf4hwgX6ZMo,https://api.spotify.com/v1/tracks/00AxXSPBavEKf4hwgX6ZMo,https://api.spotify.com/v1/audio-analysis/00AxXSPBavEKf4hwgX6ZMo,161013,4
0.653,0.93,8,-4.821,1,0.0695,0.000973,0.000316,0.0982,0.422,132.023,audio_features,0yt7u0iMd1DFCyZ7agXm1q,spotify:track:0yt7u0iMd1DFCyZ7agXm1q,https://api.spotify.com/v1/tracks/0yt7u0iMd1DFCyZ7agXm1q,https://api.spotify.com/v1/audio-analysis/0yt7u0iMd1DFCyZ7agXm1q,227067,4
0.537,0.887,11,-6.697,0,0.0575,0.000306,0.0508,0.0621,0.281,93.924,audio_features,3WzS1MVC8QYTqfAmcPVyVZ,spotify:track:3WzS1MVC8QYTqfAmcPVyVZ,https://api.spotify.com/v1/tracks/3WzS1MVC8QYTqfAmcPVyVZ,https://api.spotify.com/v1/audio-analysis/3WzS1MVC8QYTqfAmcPVyVZ,249667,4
0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,audio_features,6KtLECDztnah63TNmV4Plw,spotify:track:6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw,212733,4
0.647,0.805,4,-6.269,0,0.0279,0.00789,0.00211,0.168,0.707,114.638,audio_features,1IRZwD3r9VOehOR8rGeV3Y,spotify:track:1IRZwD3r9VOehOR8rGeV3Y,https://api.spotify.com/v1/tracks/1IRZwD3r9VOehOR8rGeV3Y,https://api.spotify.com/v1/audio-analysis/1IRZwD3r9VOehOR8rGeV3Y,200667,4
0.452,0.976,0,-4.349,1,0.117,0.016,0.00631,0.0985,0.178,123.035,audio_features,2t0ZYmVXMR36fchq1Egs2d,spotify:track:2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/tracks/2t0ZYmVXMR36fchq1Egs2d,https://api.spotify.com/v1/audio-analysis/2t0ZYmVXMR36fchq1Egs2d,216973,4
0.711,0.724,7,-5.97,1,0.0851,0.0393,3.81e-06,0.141,0.482,80.975,audio_features,4mAqG6KNWZQiekSthr2QtL,spotify:track:4mAqG6KNWZQiekSthr2QtL,https://api.spotify.com/v1/tracks/4mAqG6KNWZQiekSthr2QtL,https://api.spotify.com/v1/audio-analysis/4mAqG6KNWZQiekSthr2QtL,251120,4
0.198,0.993,1,-3.231,1,0.158,2.92e-06,0.42,0.34,0.237,159.297,audio_features,72buOiQR0Al9frKQ2zCYn5,spotify:track:72buOiQR0Al9frKQ2zCYn5,https://api.spotify.com/v1/tracks/72buOiQR0Al9frKQ2zCYn5,https://api.spotify.com/v1/audio-analysis/72buOiQR0Al9frKQ2zCYn5,166680,3
0.366,0.894,11,-4.682,0,0.0568,3.45e-05,0.17,0.267,0.304,82.305,audio_features,5KDNFlHAdDJ84fhK27c35X,spotify:track:5KDNFlHAdDJ84fhK27c35X,https://api.spotify.com/v1/tracks/5KDNFlHAdDJ84fhK27c35X,https://api.spotify.com/v1/audio-analysis/5KDNFlHAdDJ84fhK27c35X,247267,3
0.36,0.913,6,-3.462,0,0.12,0.000162,0.915,0.504,0.566,123.914,audio_features,1XWWlu64sNi9jqktYeKH8O,spotify:track:1XWWlu64sNi9jqktYeKH8O,https://api.spotify.com/v1/tracks/1XWWlu64sNi9jqktYeKH8O,https://api.spotify.com/v1/audio-analysis/1XWWlu64sNi9jqktYeKH8O,250120,4
0.302,0.251,4,-14.142,1,0.0343,0.016,2.93e-05,0.117,0.104,142.766,audio_features,3IOIWtYHukt9msWz7Mg1c2,spotify:track:3IOIWtYHukt9msWz7Mg1c2,https://api.spotify.com/v1/tracks/3IOIWtYHukt9msWz7Mg1c2,https://api.spotify.com/v1/audio-analysis/3IOIWtYHukt9msWz7Mg1c2,327355,4
0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,audio_features,6WE7jSshLCuVKoCmobVKVf,spotify:track:6WE7jSshLCuVKoCmobVKVf,https://api.spotify.com/v1/tracks/6WE7jSshLCuVKoCmobVKVf,https://api.spotify.com/v1/audio-analysis/6WE7jSshLCuVKoCmobVKVf,254133,4
0.61,0.831,9,-8.163,1,0.11,0.00585,0.0,0.188,0.737,96.198,audio_features,2NtHnycqrON34GGxETv0C9,spotify:track:2NtHnycqrON34GGxETv0C9,https://api.spotify.com/v1/tracks/2NtHnycqrON34GGxETv0C9,https://api.spotify.com/v1/audio-analysis/2NtHnycqrON34GGxETv0C9,216387,4
0.213,0.927,7,-3.378,0,0.14,0.000729,4.85e-06,0.081,0.28,162.109,audio_features,2UHsGTwOU7P3vFo6bQytlX,spotify:track:2UHsGTwOU7P3vFo6bQytlX,https://api.spotify.com/v1/tracks/2UHsGTwOU7P3vFo6bQytlX,https://api.spotify.com/v1/audio-analysis/2UHsGTwOU7P3vFo6bQytlX,348387,4
0.629,0.785,5,-10.761,1,0.0471,0.0249,9.45e-06,0.0522,0.869,108.531,audio_features,2vX5WL7s6UdeQyweZEx7PP,spotify:track:2vX5WL7s6UdeQyweZEx7PP,https://api.spotify.com/v1/tracks/2vX5WL7s6UdeQyweZEx7PP,https://api.spotify.com/v1/audio-analysis/2vX5WL7s6UdeQyweZEx7PP,211027,4
0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.453,89.342,audio_features,6rUp7v3l8yC4TKxAAR5Bmx,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/tracks/6rUp7v3l8yC4TKxAAR5Bmx,https://api.spotify.com/v1/audio-analysis/6rUp7v3l8yC4TKxAAR5Bmx,231480,4
0.563,0.86,8,-7.533,1,0.0621,0.00834,0.0106,0.39,0.517,97.867,audio_features,0UrWr7Jnu1heq1o99ZwUd0,spotify:track:0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/tracks/0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/audio-analysis/0UrWr7Jnu1heq1o99ZwUd0,256240,4
0.554,0.949,2,-4.928,1,0.0787,0.000318,9.98e-05,0.2,0.233,129.984,audio_features,4UEo1b0wWrtHMC8bVqPiH8,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/tracks/4UEo1b0wWrtHMC8bVqPiH8,https://api.spotify.com/v1/audio-analysis/4UEo1b0wWrtHMC8bVqPiH8,374453,4
0.406,0.889,10,-9.264,0,0.0542,0.00619,4.18e-06,0.323,0.286,104.952,audio_features,7vPnlEkCGmYx2Eier8YBwc,spotify:track:7vPnlEkCGmYx2Eier8YBwc,https://api.spotify.com/v1/tracks/7vPnlEkCGmYx2Eier8YBwc,https://api.spotify.com/v1/audio-analysis/7vPnlEkCGmYx2Eier8YBwc,293667,4
0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,1hKdDCpiI9mqz1jVHRKG0E,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573,4
0.405,0.881,2,-4.37,1,0.0327,0.00211,0.0084,0.386,0.24,84.572,audio_features,0O712LGGTk8e0CFMdUPSB5,spotify:track:0O712LGGTk8e0CFMdUPSB5,https://api.spotify.com/v1/tracks/0O712LGGTk8e0CFMdUPSB5,https://api.spotify.com/v1/audio-analysis/0O712LGGTk8e0CFMdUPSB5,380854,4
0.505,0.833,0,-4.632,1,0.0475,0.00772,7.9e-05,0.069,0.565,130.121,audio_features,46iI0binWzpkEJgIWTYUBR,spotify:track:46iI0binWzpkEJgIWTYUBR,https://api.spotify.com/v1/tracks/46iI0binWzpkEJgIWTYUBR,https://api.spotify.com/v1/audio-analysis/46iI0binWzpkEJgIWTYUBR,224333,4
0.182,0.925,9,-4.815,1,0.0668,2.47e-06,0.775,0.121,0.321,151.696,audio_features,1KcVOoLXfpbadmBz0HkJ1r,spotify:track:1KcVOoLXfpbadmBz0HkJ1r,https://api.spotify.com/v1/tracks/1KcVOoLXfpbadmBz0HkJ1r,https://api.spotify.com/v1/audio-analysis/1KcVOoLXfpbadmBz0HkJ1r,265920,4
0.344,0.989,1,-9.542,0,0.196,0.000441,0.846,0.965,0.0393,124.724,audio_features,0BJdlPtQLo84Ulbibtxwnb,spotify:track:0BJdlPtQLo84Ulbibtxwnb,https://api.spotify.com/v1/tracks/0BJdlPtQLo84Ulbibtxwnb,https://api.spotify.com/v1/audio-analysis/0BJdlPtQLo84Ulbibtxwnb,169133,4
0.336,0.942,11,-10.433,0,0.0379,0.000797,0.000494,0.0391,0.519,105.496,audio_features,6wgZspzGPlGRgXvv7lhprq,spotify:track:6wgZspzGPlGRgXvv7lhprq,https://api.spotify.com/v1/tracks/6wgZspzGPlGRgXvv7lhprq,https://api.spotify.com/v1/audio-analysis/6wgZspzGPlGRgXvv7lhprq,341333,4
0.315,0.993,4,-5.458,1,0.209,0.000165,0.00359,0.0714,0.0371,152.17,audio_features,2kW45RgvG6cGkyAfq9ZlsZ,spotify:track:2kW45RgvG6cGkyAfq9ZlsZ,https://api.spotify.com/v1/tracks/2kW45RgvG6cGkyAfq9ZlsZ,https://api.spotify.com/v1/audio-analysis/2kW45RgvG6cGkyAfq9ZlsZ,172027,5
0.278,0.937,7,-6.952,1,0.168,0.000535,0.118,0.227,0.29,154.244,audio_features,3qHlBxD3acw5nrl7Padt0v,spotify:track:3qHlBxD3acw5nrl7Padt0v,https://api.spotify.com/v1/tracks/3qHlBxD3acw5nrl7Padt0v,https://api.spotify.com/v1/audio-analysis/3qHlBxD3acw5nrl7Padt0v,296627,3
0.27,0.99,4,-4.364,1,0.107,8.5e-06,0.0811,0.0941,0.22,137.507,audio_features,1nS7bYv66OXdVnztWgC4B7,spotify:track:1nS7bYv66OXdVnztWgC4B7,https://api.spotify.com/v1/tracks/1nS7bYv66OXdVnztWgC4B7,https://api.spotify.com/v1/audio-analysis/1nS7bYv66OXdVnztWgC4B7,238747,4
0.416,0.956,3,-9.057,1,0.0425,0.0419,0.0628,0.352,0.183,127.835,audio_features,1ytyZrufvwilmonuTwC3Dg,spotify:track:1ytyZrufvwilmonuTwC3Dg,https://api.spotify.com/v1/tracks/1ytyZrufvwilmonuTwC3Dg,https://api.spotify.com/v1/audio-analysis/1ytyZrufvwilmonuTwC3Dg,324507,4
